danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms
0.517,0.862,-4.922,0.0855,0.168,0.0105,0.119,0.125,150.003,2t5ogOswbfiOibAVWNxkBb,224000
0.645,0.856,-5.998,0.0306,0.00144,0.796,0.129,0.8,132.979,0gOvGfm0mDYmtGNhiVMk8O,233912
0.804,0.941,-9.022,0.123,0.0381,0.843,0.104,0.339,126.047,0yZnMCqDkrPVry2nuan3Iz,202250
0.55,0.897,-5.285,0.0608,0.0129,0.299,0.624,0.307,124.979,1foNkayAQyc7VcymZvtH4S,188005
0.795,0.95,-5.897,0.0427,0.0233,0.721,0.247,0.701,127.998,4gKkrfxd8FdKqIhiR0dmoF,151882
0.83,0.966,-3.406,0.18,0.00477,0.000738,0.377,0.664,124.982,5mOwvA7MywQmmXwNjdyoc9,187557
0.909,0.525,-10.375,0.226,0.0234,0.000786,0.0825,0.601,119.001,6KOJYBa3biAAheONrVbpvK,235966
0.807,0.598,-6.03,0.143,0.000358,0.6,0.0635,0.628,125.01,2eD6gGqDZ6fBvQyVUOGFrn,339840
0.78,0.895,-8.001,0.0472,0.0121,0.613,0.0815,0.42,133.999,4YQbiWpVvSESKhzYhr24in,167358
0.805,0.648,-9.822,0.0646,0.0104,0.523,0.0504,0.919,113.015,2mLjF46Pkt5V0oxVc5WKUE,342700
0.792,0.705,-8.29,0.0587,0.00894,0.566,0.09,0.89,128.012,5mSFcbns6ao3QmYjSUvJS2,188213
0.736,0.792,-10.242,0.212,4.97e-05,0.915,0.0911,0.404,124.978,6bEofa35m8azaYLqg1w3iN,301472
0.776,0.991,-3.999,0.052,0.00135,0.193,0.14,0.927,125.971,4z7GaivspHZr23ADtT5WGb,251925
0.854,0.786,-7.148,0.251,0.0103,0.0,0.373,0.767,123.913,1PyUqxaSw2sd7AmvHSkqci,150000
0.81,0.701,-6.337,0.0598,0.00278,0.0917,0.281,0.391,124.99,1uWzEwBhGc5vZZXPjaKPEZ,161280
0.388,0.855,-4.229,0.0644,0.0181,8.11e-05,0.137,0.32,80.121,7kUljt0NM5sISL3OGNVxYd,223520
0.786,0.823,-8.759,0.0811,0.0763,0.901,0.0929,0.733,128.017,17QC7vLpqQBJ5dcT9kRrHO,157500
0.796,0.825,-6.141,0.108,0.358,0.0499,0.11,0.349,142.016,7mMZlq2vNjjpBVYkMoaNjp,132051
0.554,0.933,-3.67,0.0798,0.173,0.0594,0.0954,0.337,146.033,0ciBdxlofdSf1AePCpXGVF,285616
0.537,0.995,0.109,0.449,0.293,0.000115,0.394,0.431,170.177,4Iz3e22hTN8B2koCpPuoUD,163765
0.421,0.956,-0.462,0.203,0.00924,0.0,0.719,0.15,149.952,14wlTKn3ZZoIO1jk3OHDWH,230425
0.336,0.735,-4.466,0.19,0.425,0.0,0.139,0.0612,165.742,1I53j1Vvwkla8P2JIecioT,157037
0.384,0.434,-7.18,0.0613,0.0876,0.105,0.0611,0.0735,92.812,4JXgJ33UmguXF3F9B5LwlD,139355
0.636,0.821,-3.838,0.0709,0.00498,0.049,0.0606,0.54,150.065,5ocEjEEmrT02QNIvSc5iub,168148
0.75,0.863,-3.208,0.0451,0.0402,0.593,0.162,0.192,87.513,6D1v5PAr6RKuJ8VuaS5aIO,197489
0.6,0.722,-4.865,0.0438,0.169,0.00017,0.288,0.388,96.957,6C0H8ts9M6deezz0yYR6LK,267960
0.696,0.488,-7.508,0.0403,0.196,0.836,0.2,0.202,95.064,5EhnuLMer8qAXEDwmLtyrW,212211
0.582,0.791,-3.643,0.0427,0.0296,0.105,0.118,0.0422,174.01,5UvLQncwvEGiRLn0xEZw45,242750
0.698,0.902,-8.134,0.0679,0.00168,0.552,0.0988,0.285,145.014,3RWjhGoGLeJlrPlMWJyHJf,110069
0.766,0.869,-5.011,0.164,0.25,0.424,0.239,0.493,150.02,0wKu5WLVVfwANu0GJGSUja,140800
0.69,0.982,-2.837,0.0651,0.0051,6.54e-06,0.101,0.877,150.032,1NuhAA7NeNwrWcsBh9z8R8,190400
0.665,0.951,-1.093,0.222,0.00812,0.00661,0.135,0.105,128.188,0StQdn3iO5vdHFH8ZR6Cuo,210000
0.396,0.597,-5.819,0.0358,0.308,1.8e-06,0.0607,0.185,170.061,6bfyfZ0UV3K9Broh54iXaw,292634
0.681,0.895,-4.478,0.0566,0.00282,0.517,0.336,0.39,75.014,2S5e00424Wsh4bVcvV8AKc,155556
0.751,0.908,-6.219,0.0575,0.0108,0.881,0.0955,0.532,126.021,0Lg4xPkkZ3k7PP8kZhqyHV,141897
0.573,0.978,-1.009,0.0883,0.000685,0.0621,0.169,0.0816,149.978,30MdAjBfVTvBCS3vID38At,221600
0.745,0.98,-2.639,0.105,0.0397,0.303,0.337,0.733,135.1,0VUiaSYJJgUF0JvweD6Mr9,199111
0.732,0.777,-5.253,0.111,0.00202,0.667,0.268,0.536,160.061,7DRDufzLV8vbLRPdkJIqWq,160500
0.451,0.656,-6.303,0.0682,0.00513,2.08e-06,0.293,0.392,140.086,4NmNw3RnHtp6t6M0DjP1v3,197143
0.601,0.781,-9.358,0.0451,0.177,0.0139,0.0783,0.408,98.011,2VgsFO5sOTrLo2AOXV7q0W,154286
0.319,0.983,-0.48,0.38,0.0079,0.00144,0.1,0.28,75.373,02yaX0Reb1fQYIQdri4Ow8,228800
0.644,0.85,-3.504,0.0533,0.0131,0.391,0.0912,0.357,150.031,0fQlqbTeuXiUZnkmqTurOc,152777
0.723,0.903,-3.653,0.0593,0.114,0.0158,0.121,0.811,156.991,2jLrYzkqtPmTpOejm58iDu,113493
0.79,0.84,-4.637,0.0609,0.0025,0.422,0.0783,0.627,126.001,5MvvEKnfgMVLLBkzsgStpD,190499
0.259,0.545,-4.556,0.0302,0.0111,2.77e-05,0.13,0.079,79.199,13vQWuSdCKWW7HgalrdMqH,197647
0.562,0.837,-5.007,0.0843,0.0763,0.00846,0.135,0.232,145.059,11IQ89bxoC3bklnfP5TZiM,225103
0.403,0.682,-6.276,0.0379,0.0613,7.88e-06,0.303,0.22,75.083,4LfJbl62cw3nr0POfs8Yy5,186374
0.954,0.791,-5.717,0.26,0.0179,2.92e-05,0.29,0.493,128.005,0hSdx0sbSmYRVJzZTuspu0,213984
0.472,0.933,-4.985,0.195,0.0632,0.367,0.0678,0.326,159.949,49Z1VQivkHoY5KGdUwMv5i,247500
0.67,0.94,-5.455,0.276,0.0298,0.42,0.5,0.0654,125.838,1E3u84XwqE5mHxjdTSIodR,209524
0.556,0.852,-5.223,0.286,0.353,0.694,0.121,0.396,164.07,7ammiC4TKHgMXP8RnccYcA,141951
0.352,0.871,-3.696,0.0768,0.00047,0.000764,0.238,0.0717,146.014,6AkEP2vEcpTRn2ilHVPNsa,342008
0.702,0.953,-1.924,0.0393,0.00168,0.436,0.25,0.542,90.012,5RD6iZpOFkVuT3SW4eAHuZ,273333
0.615,0.89,-4.182,0.059,0.0194,0.647,0.161,0.314,140.017,1zqWDQbUlHWxjsXKe7KAr4,185143
0.582,0.882,-3.061,0.367,0.00809,0.013,0.205,0.346,89.956,0fy3MozJBrM858gEIo3Yec,210667
0.758,0.35,-14.352,0.0513,0.007,0.268,0.0732,0.107,99.994,5cLFhtbjth4y4RA8fsXfRZ,289654
0.563,0.836,-3.901,0.0903,0.108,0.0,0.243,0.657,141.923,0NmnFMWMkTETNANGpVVqyc,183424
0.529,0.505,-7.669,0.296,0.0903,0.000599,0.252,0.2,99.935,5uwjwHf7gA1DqLvnsTM3aW,237600
0.576,0.985,-2.942,0.142,0.00501,0.249,0.286,0.432,128.002,1BdQIZ9ruEA8FW1Kw45h0Y,242344
0.304,0.943,-3.075,0.0492,0.0218,0.795,0.0994,0.185,150.084,23JWyjMJe6snyIqlORwLyH,198400
0.505,0.641,-10.584,0.0353,0.0707,0.929,0.338,0.274,170.135,6B2iGXREq0qb0N5thBN279,174906
0.603,0.905,-3.151,0.216,0.0154,0.38,0.105,0.135,72.428,4q6M0ocvDwZp0kbnWtYLaF,228414
0.672,0.683,-7.759,0.0491,0.0152,2.05e-05,0.134,0.19,140.057,4328XbWYtIcN546IoHyZjh,202286
0.504,0.888,-0.746,0.161,0.00391,0.00435,0.437,0.373,179.949,3SH8GHdwJGXnoEmnCbPpJQ,202667
0.651,0.872,-2.925,0.0651,0.103,0.213,0.0676,0.23,150.01,6asMDae76R5jPI6vQJkwwp,187187
0.424,0.99,-1.697,0.207,0.000203,0.213,0.295,0.0587,149.98,0VnfaVKFyKNQGm9Sk7RrOX,226400
0.555,0.974,-0.901,0.144,0.0196,4.5e-06,0.131,0.248,130.111,4Kh9qDoM7pDAYI5M0uAC8p,171471
0.762,0.948,-5.639,0.0558,0.00141,0.743,0.126,0.283,136.043,14R0uiyPwMZvLsnX0fAQRj,147169
0.481,0.995,-1.479,0.414,0.00295,0.00144,0.421,0.0608,150.042,0eabdClGMPVwX7gJ8ilNke,162357
0.395,0.755,-5.546,0.0362,0.00129,0.000229,0.243,0.0588,150.091,3TSk2ns9rVF8kiYOSuNx3r,294341
0.488,0.626,-7.286,0.0373,0.167,0.0765,0.293,0.219,171.992,5Jyk55gbmaRXAmcQyPvcFX,198140
0.523,0.562,-3.504,0.0445,0.0405,6.72e-05,0.15,0.206,139.997,54zrIs7UXX7kp3sFj7mlvG,310607
0.363,0.759,-5.447,0.0447,0.00857,0.00113,0.125,0.108,74.964,3N6B80cmfOnaQGG7KWppyb,339200
0.696,0.655,-8.746,0.099,0.00254,0.717,0.0817,0.475,170.01,5nuyCix3R7RUitKPxkqIac,135529
0.787,0.629,-5.782,0.0748,0.0122,0.425,0.121,0.46,104.033,5o0TzTBBSaouG2Yi58ZLON,143077
0.641,0.955,-2.761,0.142,0.00292,0.408,0.36,0.175,128.001,3fRF3qz1d8f6Sx2dnhPUZZ,275156
0.447,0.575,-7.011,0.0517,0.0296,2.82e-06,0.105,0.158,149.996,3RgEkU0pFALv7sQhPlaFLd,310400
0.641,0.931,-1.888,0.298,0.0954,0.209,0.777,0.439,140.148,3CvIbxdih7XqVgtoRmYMAq,243429
0.376,0.995,-2.093,0.322,0.0018,0.4,0.831,0.477,98.808,3NIsSYGL4i9ogRT6hW5b01,152083
0.459,0.71,-7.1,0.0472,0.177,0.0,0.116,0.369,146.97,2OYgoG7jqfMXsUaQfgROtw,229695
0.398,0.961,-2.424,0.0351,0.000309,0.144,0.095,0.288,174.023,5M6DnQMTwQs0CaNdz7yJ5d,250277
0.761,0.802,-4.626,0.0535,0.121,1.83e-05,0.131,0.357,140.065,1zIzW4i8tD51F4U21uFaHC,205714
0.285,0.812,-2.572,0.0596,0.127,0.0303,0.0823,0.0388,149.431,7z8zdcW66DyZ931P6BjnX7,233600
0.728,0.704,-4.63,0.0978,0.0231,0.0447,0.0713,0.295,168.001,6niRLPoOk9g29qJMdBobwg,172857
0.34,0.751,-6.295,0.0653,0.234,2.04e-05,0.131,0.205,139.501,2T0GF8mdSC5wyDzv5Z8DXg,201931
0.504,0.838,-5.128,0.139,0.00575,0.0,0.0708,0.268,100.01,4Y3hmcRgFw88qJnXGzCwkq,195600
0.752,0.859,-1.693,0.304,0.00463,0.733,0.304,0.585,125.038,6XQoXvZzIIOsUVobKDwPtg,204604
0.621,0.914,-6.625,0.0391,0.0465,0.849,0.138,0.0388,94.998,4trP47xiWSelndRjtYcGDF,214737
0.43,0.831,-5.247,0.0759,0.0518,8.53e-06,0.773,0.144,115.216,4inYiXI3aHvJMK9LGRDsKa,148114
0.398,0.949,-3.255,0.102,0.000887,0.000295,0.37,0.208,142.288,2yq5k7wZqY11UXOulrfO8F,184049
0.493,0.614,-9.007,0.077,0.0766,0.000184,0.135,0.169,138.052,5PT3qIw4UV403M7MgZJWmc,194813
0.729,0.904,-5.445,0.392,0.0809,0.0255,0.369,0.385,127.963,2UqgXOkQwRlogHsUXSRUux,247500
0.567,0.99,-2.569,0.15,0.0289,0.735,0.3,0.0357,147.956,59VLB2PliEAlylSbCdH7Xa,175135
0.459,0.985,-3.844,0.522,0.000198,0.0394,0.203,0.148,149.987,1vTTzqjD4zWJ8ZtVwgr4dK,198400
0.611,0.892,-3.156,0.228,0.00824,0.0139,0.169,0.504,149.835,0i9EOVFM9AxFbY0IxA2coY,246395
0.797,0.975,-3.442,0.0648,0.000212,0.812,0.093,0.434,128.035,4pRnMMMzvjj9uqMZa0YO7U,177656
0.482,0.789,-5.945,0.0486,0.00577,0.00173,0.11,0.263,149.991,6DfESv6z9PPLo1RhbzlVIb,241600
0.517,0.679,-3.581,0.111,0.155,0.0063,0.0911,0.121,149.989,0MP17yUIUmS2bLHPBQTMyT,185825
0.815,0.929,-4.471,0.0404,0.00713,0.00425,0.0885,0.82,140.061,0MJPT4ZJjpYnauApAVypF6,228004
0.709,0.894,-5.419,0.0637,0.0186,0.658,0.113,0.602,124.011,7dHK4l02w2KojtTJJeqnUP,236129
0.472,0.854,-2.135,0.0595,0.000524,0.317,0.203,0.243,169.988,2tcP7gI5IbWf347fKSMh89,147529
0.467,0.931,-3.318,0.14,0.00705,0.000365,0.348,0.253,140.008,2L2rzhnx1Xr6LiGuaYMepY,238286
0.505,0.73,-4.907,0.0539,0.595,8.03e-06,0.104,0.208,155.004,7dUeGRu9gaXSjkjKO4I8F3,218323
0.671,0.742,-4.141,0.0476,0.00212,0.0574,0.121,0.109,100.047,20eAFFTSJktGui5yaZ9DCr,272431
0.552,0.914,-3.814,0.165,0.0139,0.834,0.113,0.0995,171.938,0AzoovrzyAFTlOf2UaUPIx,235814
0.365,0.969,-1.053,0.0934,0.00645,0.19,0.106,0.0765,173.987,6g17XDgLWaPEIj6vcDQCCA,191121
0.657,0.933,-3.06,0.235,0.00776,6.66e-06,0.201,0.521,174.006,2NX8NP9hZ0Cl97jrmgxJh6,231724
0.554,0.87,-4.089,0.148,0.00197,0.232,0.0833,0.179,84.731,03wsvOuSWSo0HbHFBgY9li,197735
0.581,0.98,-2.406,0.293,0.00256,0.00797,0.835,0.191,128.073,0LvnA5s3ks9pVKnRnEo4dl,283125
0.264,0.705,-4.402,0.0669,0.0812,1.86e-05,0.108,0.0964,75.98,5mQaLrxEBrqBbZFVtCCKUE,167467
0.719,0.928,-1.553,0.0473,0.128,0.0413,0.396,0.407,105.063,6TokZjKiCwAFSmA7pdWTaK,164843
0.411,0.974,-1.268,0.0801,0.014,0.589,0.242,0.139,74.999,2qp4mhHWTXn0KC6a7ZRIKu,188800
0.912,0.512,-4.919,0.308,0.0272,0.0386,0.0616,0.324,144.993,12kIpARSic31mwXTdUuMLU,119172
0.599,0.949,-1.847,0.398,0.00754,0.0414,0.338,0.05,174.019,7tMTDLcxCwL570XesaDncS,359778
0.646,0.693,-7.505,0.0651,0.0213,0.506,0.126,0.321,130.063,5rFRdSHV7GQyu2kNjyXRgE,223962
0.624,0.967,-0.718,0.105,0.041,0.00918,0.284,0.592,149.996,6YZg6R747lU5gYZhUB4OQg,160000
0.503,0.768,-5.62,0.0473,0.416,0.00117,0.136,0.357,160.034,5NpVwsN4IvmWUzWdn22ILw,269624
0.415,0.871,-3.993,0.122,0.000548,0.000838,0.532,0.363,149.875,4BGisE3DH8PkP5ibmLkmQB,187200
0.67,0.755,-2.978,0.0479,0.000861,0.272,0.381,0.288,139.943,7Da0d3oeqFpaPvWOH8eQuZ,176125
0.405,0.971,-2.827,0.0955,0.000219,0.783,0.126,0.151,159.928,2ionHuKVoJhnih3TAZ1di9,210000
0.601,0.831,-4.59,0.0623,0.00176,0.659,0.624,0.22,100.035,7K4zLYMA1snaoHKUpMCRTe,196800
0.496,0.993,-1.63,0.0766,0.00121,0.695,0.247,0.165,173.95,6dqTrtYr6dA4iSeaH6AznX,212414
0.507,0.959,-0.032,0.0406,1.29e-05,0.652,0.381,0.183,150.0,1JHLFyGl62MDj5jDBJics2,163200
0.705,0.909,-2.77,0.0348,0.0147,0.839,0.155,0.21,99.98,5fTaC6VSUxQz0sCbbHwJkY,199275
0.52,0.911,-3.921,0.0621,0.000146,0.249,0.731,0.0696,100.996,0afxbRf1Xy7IwYuzoJtDZy,213723
0.667,0.963,-1.4,0.164,0.00138,1.52e-05,0.402,0.49,144.972,5NJkNOXKEfThIuCNOjraGy,179692
0.715,0.931,-3.0,0.157,0.00857,0.132,0.409,0.805,127.925,6OOKfkImPzQ60wK5ElkAKu,240000
0.278,0.632,-7.463,0.047,0.004,2.33e-06,0.0926,0.116,169.765,5GjxlgXBgCMbp0zHLFUaug,214883
0.62,0.907,-2.795,0.0672,0.00476,0.618,0.178,0.15,144.91,2g0JzCYReBuozImlug3OWV,190054
0.347,0.893,-2.988,0.362,0.0302,0.000146,0.169,0.221,185.592,1B9t3ewu5mPiFHbWcGudRk,209677
0.674,0.971,-3.111,0.0948,0.123,5.45e-06,0.121,0.723,150.082,0iNUbvzTSxeTHT9DVaXrJa,182400
0.421,0.954,-1.231,0.0627,0.00682,0.959,0.135,0.326,173.916,4Hr6eRuaakhr9RmLLYJawz,195862
0.531,0.808,-5.661,0.359,0.00135,0.000764,0.438,0.415,179.701,6O9ecDa98E9KuezOUdERRh,152000
0.488,0.677,-4.889,0.0354,0.0713,2.59e-05,0.0904,0.262,160.157,7pZJtzfLAFB0NxWzLr3f85,198047
0.58,0.685,-6.806,0.0371,0.00696,1.81e-05,0.0466,0.323,159.941,49SDbPxXIowntSFzL429SZ,228372
0.779,0.83,-4.464,0.0531,0.0098,0.627,0.0575,0.218,106.008,1vUNgZq9RLRMe3Oiu9wQrz,159623
0.507,0.754,-4.457,0.0649,0.0324,0.0,0.138,0.103,150.186,61yIlAFAliC4poai45yRE1,268800
0.729,0.771,-5.169,0.0673,0.000156,0.674,0.0738,0.341,89.994,1UOKmBLABOg9weXxIYM6oB,166667
0.865,0.675,-7.914,0.0482,0.0019,0.834,0.288,0.669,124.011,4FflH8qLy60Q51MBtSiESE,174677
0.519,0.829,-4.283,0.0582,0.00708,2.89e-05,0.0526,0.0832,159.941,6ZvgvFGY2Pv5iL8u0ptduc,199875
0.455,0.755,-6.888,0.25,0.0439,0.0178,0.245,0.352,140.797,3jMtndFPgcjtKHuUnGHf9E,212936
0.487,0.974,-1.004,0.227,0.00302,0.151,0.377,0.438,159.909,5KSWXdsvxy6urFGnGitIS2,84145
0.653,0.881,-4.468,0.124,0.0113,0.538,0.0706,0.463,150.044,5JVHMRWlqPuqB331dVe5wl,174084
0.56,0.798,-5.835,0.0863,0.0015,3.23e-06,0.366,0.425,149.949,6VGqFX2ZOLbdhtOZXNXY2k,222962
0.613,0.68,-7.629,0.14,0.175,9.95e-05,0.187,0.542,155.04,4c9I1KjgMjT5d5kTqr4kVs,165290
0.258,0.908,-3.303,0.187,0.0131,1.57e-05,0.135,0.405,175.536,0dCtaEXGzrVxlqteDis4vP,176761
0.296,0.904,-3.909,0.0551,0.0393,0.365,0.112,0.0687,139.967,0t9RRa08BNjaNfnKlY6mIU,292071
0.672,0.861,-4.808,0.0675,0.0172,0.0772,0.121,0.229,129.923,5mfwPQqeoP8jzGJCHwM3iF,189738
0.674,0.971,-2.564,0.266,0.0267,1.14e-05,0.128,0.494,140.01,4KeXSkSrAKPARxAAZWLfLk,200571
0.721,0.898,-7.583,0.0949,0.0804,0.0372,0.233,0.342,159.913,0QBfmlcTMQViDm378q5Px8,210750
0.685,0.75,-4.126,0.284,0.623,0.111,0.188,0.299,147.133,55b0r9RIvfhCJKCRqpGy4q,146000
0.433,0.981,-2.76,0.458,0.00488,0.000289,0.308,0.383,149.937,0zch7NlCU5Jej5CO7QlovI,144020
0.384,0.0752,-16.034,0.0418,0.959,0.904,0.11,0.185,70.852,297ZF3Zp0VFLY21qZ4bQ6W,124451
0.743,0.554,-12.539,0.0482,0.0539,0.83,0.0919,0.617,122.004,51qw9DAEYn0RS23LtwZU84,189760
0.711,0.635,-13.168,0.0537,0.66,0.96,0.194,0.646,124.034,3rI6J22xq3t8RDpxIOBo1C,306970
0.429,0.669,-7.488,0.0438,0.332,0.824,0.107,0.102,119.891,0ObzkSnoXbfcJxOjwG09u0,278125
0.469,0.691,-7.948,0.0405,0.00622,0.919,0.217,0.282,169.907,3tX9hPhKxKBusddqCTWZo4,186353
0.669,0.563,-10.437,0.0357,0.25,0.917,0.142,0.394,119.974,6yGNvSOyCZvNOCtHs3hfrH,220623
0.339,0.691,-10.992,0.106,0.711,0.635,0.265,0.123,130.806,1GzMcuifCMSYlfYkGK3fYW,321483
0.424,0.621,-9.131,0.0398,0.0276,0.932,0.133,0.0407,134.215,7g6zG8DhkZoqhbTk5j0lbB,219014
0.489,0.92,-4.746,0.0323,0.0376,0.665,0.25,0.215,126.991,6nGhGBz7uaE1RngnIFRKep,417431
0.114,0.258,-14.626,0.0345,0.807,0.803,0.18,0.0733,89.151,5i0EqAX50KcKNgMDMHZndM,530894
0.504,0.323,-12.442,0.0481,0.382,0.835,0.373,0.453,79.654,7fpiYh33Xph4OPj8gS8jL0,201917
0.126,0.204,-21.014,0.0381,0.811,0.834,0.091,0.0393,79.158,0SDh7AAKlUSzzzXfuB1aVw,133206
0.423,0.389,-16.597,0.0424,0.958,0.894,0.156,0.193,184.005,1kpaYlHQcazd3U3HpY7uhi,309000
0.887,0.823,-7.57,0.0462,0.0237,0.731,0.593,0.641,121.993,69uPNh3b6VKdMZMbIKYQ1l,367363
0.535,0.569,-11.327,0.0335,0.125,0.524,0.112,0.089,120.004,5sUKkQzT6ZrCQPV65hnkx8,246364
0.731,0.602,-12.526,0.0526,0.496,0.584,0.0916,0.194,128.065,06r5aMZ8cT6wZXcEyqOLH4,257299
0.304,0.472,-15.884,0.0878,0.786,0.931,0.114,0.0641,92.218,0ZrpYZAJWku0zk4i0WVXUT,256534
0.616,0.648,-9.085,0.12,0.196,0.755,0.0903,0.0513,80.99,4M7bnpKyvmXMuoZe10hnki,263843
0.655,0.724,-9.628,0.0563,0.00382,0.881,0.0784,0.458,119.029,6lEM7FPuQapGIDEwy0tNvj,216224
0.163,0.191,-20.924,0.0365,0.937,0.959,0.0961,0.0335,105.104,19vWDttuR4ZVBzUfQFsfPS,220630
0.729,0.621,-14.886,0.042,0.0111,0.938,0.0656,0.322,126.015,6Drks6dbqYCZ303NPH4c6T,235436
0.426,0.304,-14.735,0.0342,0.932,0.933,0.105,0.0358,93.408,5oVbaTDGaCgaaVYk2jHUdy,174194
0.659,0.73,-10.74,0.0368,0.0889,0.857,0.355,0.0795,99.987,18Xjl0R0TfUwJYIKOu9pCg,202992
0.648,0.339,-14.428,0.0304,0.966,0.881,0.105,0.169,119.984,0HZtVLVL6oLU9WobKQxqGu,200240
0.453,0.481,-9.277,0.0789,0.278,0.881,0.348,0.0574,177.008,4auPkl8KDB2a1kk4zj0HHp,352216
0.646,0.57,-8.964,0.0265,0.559,0.868,0.0968,0.473,93.989,18DYI0RQbJKF1kNpkHAY9v,253044
0.583,0.753,-9.183,0.0389,0.00378,0.886,0.0976,0.0238,109.995,6yYnE5DDbv0e6TlzlSDJgX,200727
0.436,0.163,-18.953,0.0338,0.9,0.906,0.107,0.0926,174.996,17C3EXdU2eFGKnesQTkEJr,222000
0.148,0.144,-20.631,0.0383,0.928,0.627,0.112,0.0321,143.656,3jOZEvgu6UoEp77kzJjfHS,287541
0.665,0.601,-7.981,0.0294,0.0171,0.833,0.208,0.0999,105.002,0Qm14E0Scc9hpGPwhowHEP,392592
0.643,0.445,-15.23,0.043,0.682,0.931,0.087,0.0714,105.0,1LYipMFKz8X6fNU7RJvvVW,165653
0.242,0.151,-19.017,0.0346,0.932,0.892,0.107,0.252,94.624,7IuVGIs20WQmT5FLp49NLz,175250
0.654,0.477,-8.648,0.0281,0.232,0.9,0.587,0.36,150.034,3zF1RvARE71MBXeWETPoEk,194000
0.356,0.401,-14.475,0.0467,0.434,0.789,0.176,0.0397,142.945,3rkJH9BaiCWpRY718WTkBP,234320
0.727,0.667,-11.801,0.0401,0.313,0.86,0.575,0.0679,109.996,1C4qTH0erk8mTW1nyOtzSD,239062
0.181,0.0863,-21.685,0.0374,0.956,0.95,0.0929,0.0337,70.907,4esxro8J1rbsalCPb0yrgC,333400
0.383,0.21,-17.512,0.0352,0.924,0.95,0.0937,0.0547,119.997,7u3tmftMEaOYqYE6fUnNmX,182901
0.141,0.0301,-32.027,0.0375,0.99,0.983,0.351,0.0415,141.76,2YMY061QrP62VEA6thqCqm,224000
0.649,0.491,-15.286,0.0774,0.884,0.678,0.111,0.257,78.019,3LqQJYUqxRFpX3tnvIsGGh,343401
0.545,0.18,-21.022,0.0337,0.988,0.906,0.0686,0.31,156.694,3Yagxg6rtkwN01AYzA862i,226867
0.656,0.508,-12.805,0.0372,0.605,0.902,0.0787,0.103,113.002,320ePMZ8X0ugeffZk0wNzY,304162
0.661,0.331,-12.368,0.0393,0.492,0.679,0.108,0.307,84.999,2bdKTq31MlD9tQEzSPBVWl,228897
0.507,0.0488,-29.738,0.0419,0.84,0.95,0.0866,0.0532,100.012,43ZYhWQmtLdtgISK8QmBGE,192000
0.6,0.412,-11.885,0.0503,0.888,0.936,0.109,0.227,91.772,0fym4mro3A1876ysJ7ulJQ,221947
0.863,0.601,-8.997,0.0703,0.00205,0.931,0.0838,0.198,128.014,3X669cI3mLFk0RVmqVcp4d,411819
0.171,0.189,-22.379,0.037,0.857,0.959,0.169,0.0572,91.047,3MC9nswECDn5zuqkFQG1sB,200787
0.698,0.795,-8.725,0.0497,0.152,0.613,0.0912,0.0666,126.504,7BijkGObSbahOwYpriNHPh,227603
0.594,0.418,-12.837,0.0285,0.107,0.917,0.112,0.0375,105.999,7gLVKmFdPHGTrrK5QknUnw,323919
0.523,0.757,-8.729,0.0289,0.0574,0.901,0.0795,0.186,114.997,0UO0Fl2CaNNpeh7WB2kvsC,258827
0.667,0.437,-16.354,0.0707,0.753,0.94,0.891,0.677,99.978,3eHg10L5NVIz84J4oRTZRG,163978
0.452,0.173,-24.666,0.0354,0.963,0.894,0.0709,0.0722,157.801,7Gb3UUUaX0A46FJUgXxily,1622576
0.16,0.181,-18.529,0.0305,0.94,0.995,0.288,0.0386,83.133,0IZ9KgBNgV0AUw9jStNkvj,216687
0.678,0.34,-11.47,0.0517,0.608,0.00492,0.298,0.192,87.975,3cWTD0xf26hE018sK2S6Xh,187664
0.505,0.547,-16.06,0.0418,0.6,0.847,0.0863,0.162,180.058,4luihFQ22pn73BCwIGfPlv,282812
0.54,0.859,-5.479,0.0374,0.0715,0.762,0.128,0.222,157.921,0VCUjtHZm8SRvKLWGzQKBf,264734
0.658,0.853,-8.628,0.0423,0.0317,0.897,0.0817,0.0829,122.02,01oZjrRICAL5l0sSFqpb5D,193105
0.553,0.481,-10.628,0.0346,0.282,0.809,0.0876,0.0744,171.963,5fjSqOiXqXHg7FYZazffD5,311489
0.687,0.803,-5.873,0.0322,0.103,0.869,0.158,0.174,115.0,4oV37nYkVu3IZ64ZGxghT7,288039
0.391,0.133,-18.176,0.0323,0.983,0.905,0.0821,0.16,85.867,4fqzVh6YXqskezIs862H6d,212330
0.644,0.817,-8.596,0.0457,0.0071,0.825,0.338,0.481,129.995,2ioTUZg5JbOwl2nKNFquQx,480253
0.685,0.499,-8.4,0.052,0.0921,0.889,0.0615,0.523,101.993,3VfnEFPZEngbEB5Qb6TeB4,156478
0.452,0.481,-12.234,0.0292,0.851,0.931,0.333,0.139,64.992,0MrHjYitcj2AM851dimyn3,172500
0.624,0.741,-6.606,0.0342,0.0826,0.927,0.15,0.0385,118.001,62Ho56ziilGANhRbJY2UvA,278562
0.171,0.142,-21.97,0.041,0.71,0.887,0.103,0.0303,122.559,4cwLYDk0qjI7hiwVA5TVSn,232053
0.616,0.864,-7.135,0.041,0.0157,0.815,0.11,0.338,126.992,6e7pRMDh1Sf7GJWQGqUwT1,234926
